cell_id,ambient_temp_c,cycle_index,elapsed_days,discharge_current_a,capacity_ahr,initial_capacity_ahr,soh_pct
B0036,24,11,1.7243,1.999,1.783632,1.801101,99.0301
B0036,24,12,1.9381,1.999,1.782973,1.801101,98.9935
B0036,24,13,2.1022,1.999,1.781378,1.801101,98.9049
B0036,24,14,2.2663,1.999,1.778536,1.801101,98.7472
B0036,24,15,2.4303,1.999,1.775904,1.801101,98.6011
B0036,24,16,2.5943,1.999,1.778043,1.801101,98.7198
B0036,24,17,2.808,1.999,1.783003,1.801101,98.9952
B0036,24,18,2.9722,1.999,1.7883,1.801101,99.2893
B0036,24,19,3.1365,1.999,1.779295,1.801101,98.7893
B0036,24,20,3.3005,1.999,1.770924,1.801101,98.3245
B0036,24,21,3.4644,1.999,1.765905,1.801101,98.0459
B0036,24,22,6.9245,1.999,1.782693,1.801101,98.978
B0036,24,23,7.1348,1.999,1.796466,1.801101,99.7427
B0036,24,24,7.2988,1.999,1.790908,1.801101,99.4341
B0036,24,25,7.4632,1.999,1.78518,1.801101,99.1161
B0036,24,26,7.6275,1.999,1.781134,1.801101,98.8914
B0036,24,27,7.7917,1.999,1.775558,1.801101,98.5818
B0036,24,28,8.0055,1.999,1.776886,1.801101,98.6556
B0036,24,29,8.1695,1.999,1.771308,1.801101,98.3459
B0036,24,30,8.3335,1.999,1.771335,1.801101,98.3474
B0036,24,31,8.4976,1.999,1.766084,1.801101,98.0558
B0036,24,32,8.6615,1.999,1.759279,1.801101,97.678
B0036,24,33,8.875,1.999,1.761037,1.801101,97.7756
B0036,24,34,9.0383,1.999,1.760243,1.801101,97.7315
B0036,24,35,9.2012,1.999,1.75559,1.801101,97.4732
B0036,24,36,9.3649,1.999,1.75456,1.801101,97.416
B0036,24,37,9.5284,1.999,1.749911,1.801101,97.1579
B0036,24,38,9.7418,1.999,1.761023,1.801101,97.7748
B0036,24,39,9.9039,1.999,1.762409,1.801101,97.8518
B0036,24,40,10.0643,1.999,1.753617,1.801101,97.3636
B0036,24,41,10.2267,1.999,1.746204,1.801101,96.9521
B0036,24,42,10.3878,1.999,1.740618,1.801101,96.6419
B0036,24,43,11.748,1.999,1.75069,1.801101,97.2011
B0036,24,44,11.9584,1.999,1.765112,1.801101,98.0018
B0036,24,45,12.1193,1.999,1.763189,1.801101,97.8951
B0036,24,46,24.9559,1.999,1.985493,1.801101,110.2378
B0036,24,47,25.1705,1.999,1.765356,1.801101,98.0154
B0036,24,48,25.3319,1.999,1.757188,1.801101,97.5619
B0036,24,49,25.4936,1.999,1.757377,1.801101,97.5724
B0036,24,50,25.6574,1.999,1.761738,1.801101,97.8145
B0036,24,51,25.8191,1.999,1.760689,1.801101,97.7563
B0036,24,52,26.0296,1.999,1.76067,1.801101,97.7552
B0036,24,53,26.1906,1.999,1.752964,1.801101,97.3274
B0036,24,54,26.3519,1.999,1.750536,1.801101,97.1925
B0036,24,55,26.5134,1.999,1.750076,1.801101,97.167
B0036,24,56,26.6743,1.999,1.746596,1.801101,96.9738
B0036,24,57,26.8873,1.999,1.753614,1.801101,97.3635
B0036,24,58,27.0471,1.999,1.750725,1.801101,97.2031
B0036,24,59,27.2085,1.999,1.743305,1.801101,96.7911
B0036,24,60,27.3697,1.999,1.733663,1.801101,96.2557
B0036,24,61,27.5307,1.999,1.731921,1.801101,96.159
B0036,24,62,27.7434,1.999,1.74286,1.801101,96.7664
B0036,24,63,27.904,1.999,1.743307,1.801101,96.7912
B0036,24,64,28.0632,1.999,1.738525,1.801101,96.5257
B0036,24,65,28.2238,1.999,1.729562,1.801101,96.0281
B0036,24,66,28.3848,1.999,1.727304,1.801101,95.9027
B0036,24,67,33.7132,1.999,1.744937,1.801101,96.8817
B0036,24,68,33.924,1.999,1.764243,1.801101,97.9536
B0036,24,69,34.0841,1.999,1.750488,1.801101,97.1899
B0036,24,70,34.2451,1.999,1.744271,1.801101,96.8447
B0036,24,71,34.406,1.999,1.736541,1.801101,96.4156
B0036,24,72,34.5673,1.9988,1.733223,1.801101,96.2313
B0036,24,73,34.7798,1.999,1.738606,1.801101,96.5302
B0036,24,74,34.936,1.999,1.743213,1.801101,96.786
B0036,24,75,35.0955,1.999,1.73327,1.801101,96.2339
B0036,24,76,35.2568,1.999,1.729891,1.801101,96.0463
B0036,24,77,35.4179,1.999,1.72044,1.801101,95.5216
B0036,24,78,35.6309,1.999,1.724421,1.801101,95.7426
B0036,24,79,35.7927,1.999,1.721487,1.801101,95.5797
B0036,24,80,35.9547,1.999,1.719745,1.801101,95.483
B0036,24,81,36.1171,1.999,1.71643,1.801101,95.299
B0036,24,82,36.2798,1.999,1.711203,1.801101,95.0087
B0036,24,83,36.4923,1.999,1.710234,1.801101,94.955
B0036,24,84,36.6551,1.9988,1.713097,1.801101,95.1139
B0036,24,85,36.8177,1.999,1.710371,1.801101,94.9625
B0036,24,86,36.9802,1.999,1.706462,1.801101,94.7455
B0036,24,87,37.1427,1.999,1.702943,1.801101,94.5501
B0036,24,88,37.3554,1.999,1.707261,1.801101,94.7899
B0036,24,89,37.5177,1.9988,1.703864,1.801101,94.6012
B0036,24,90,37.6798,1.999,1.707962,1.801101,94.8288
B0036,24,91,37.8413,1.999,1.711302,1.801101,95.0142
B0036,24,92,38.0022,1.999,1.714122,1.801101,95.1708
B0036,24,93,38.2151,1.999,1.705332,1.801101,94.6828
B0036,24,94,38.3772,1.9988,1.693461,1.801101,94.0237
B0036,24,95,38.5399,1.9988,1.690524,1.801101,93.8606
B0036,24,96,38.7025,1.999,1.700777,1.801101,94.4299
B0036,24,97,38.865,1.999,1.69711,1.801101,94.2263
B0036,24,98,39.0772,1.999,1.699792,1.801101,94.3752
B0036,24,99,39.239,1.9988,1.69127,1.801101,93.902
B0036,24,100,39.4015,1.9988,1.685713,1.801101,93.5935
B0036,24,101,39.564,1.9988,1.683209,1.801101,93.4545
B0036,24,102,39.7265,1.999,1.692886,1.801101,93.9918
B0036,24,103,39.9391,1.999,1.698467,1.801101,94.3016
B0036,24,104,40.0992,1.999,1.693581,1.801101,94.0303
B0036,24,105,40.2611,1.9988,1.683095,1.801101,93.4481
B0036,24,106,40.4236,1.9988,1.685046,1.801101,93.5565
B0036,24,107,40.5862,1.9988,1.68031,1.801101,93.2935
B0036,24,108,40.7985,1.999,1.694404,1.801101,94.076
B0036,24,109,40.9589,1.999,1.695569,1.801101,94.1407
B0036,24,110,41.1191,1.999,1.684185,1.801101,93.5087
B0036,24,111,41.2811,1.999,1.672218,1.801101,92.8442
B0036,24,112,41.4432,1.999,1.667598,1.801101,92.5877
B0036,24,113,41.6553,1.999,1.678187,1.801101,93.1757
B0036,24,114,41.9331,1.999,2.444062,1.801101,135.6983
B0036,24,115,42.1561,1.999,1.69134,1.801101,93.9059
B0036,24,116,42.3169,1.9988,1.680279,1.801101,93.2918
B0036,24,117,42.4781,1.9988,1.673147,1.801101,92.8958
B0036,24,118,42.6405,1.9988,1.670429,1.801101,92.7449
B0036,24,119,42.8023,1.9988,1.66599,1.801101,92.4985
B0036,24,120,43.0143,1.9988,1.664242,1.801101,92.4014
B0036,24,121,43.1752,1.9988,1.666845,1.801101,92.5459
B0036,24,122,43.3369,1.9988,1.65945,1.801101,92.1353
B0036,24,123,43.499,1.9988,1.662413,1.801101,92.2998
B0036,24,124,43.6611,1.9988,1.660353,1.801101,92.1854
B0036,24,125,43.873,1.9988,1.661023,1.801101,92.2227
B0036,24,126,44.0352,1.9988,1.657519,1.801101,92.0281
B0036,24,127,44.1972,1.9988,1.650788,1.801101,91.6544
B0036,24,128,44.3591,1.9988,1.653257,1.801101,91.7915
B0036,24,129,44.5211,1.9988,1.649421,1.801101,91.5785
B0036,24,130,44.7328,1.999,1.667859,1.801101,92.6022
B0036,24,131,44.893,1.999,1.670863,1.801101,92.769
B0036,24,132,45.0554,1.999,1.665812,1.801101,92.4885
B0036,24,133,45.2177,1.9988,1.6533,1.801101,91.7939
B0036,24,134,45.3796,1.9988,1.646879,1.801101,91.4373
B0036,24,135,46.7289,1.9988,1.671895,1.801101,92.8263
B0036,24,136,46.9409,1.999,1.680774,1.801101,93.3193
B0036,24,137,47.1018,1.9988,1.673772,1.801101,92.9305
B0036,24,138,47.2643,1.9988,1.660577,1.801101,92.1979
B0036,24,139,47.4264,1.9988,1.655988,1.801101,91.9431
B0036,24,140,47.5865,1.9988,1.646862,1.801101,91.4364
B0036,24,141,47.7965,1.999,1.657462,1.801101,92.025
B0036,24,142,47.955,1.999,1.660399,1.801101,92.188
B0036,24,143,48.113,1.9988,1.646079,1.801101,91.3929
B0036,24,144,48.2717,1.9988,1.640837,1.801101,91.1019
B0036,24,145,48.432,1.9988,1.634441,1.801101,90.7468
B0036,24,146,48.6433,1.9988,1.637404,1.801101,90.9113
B0036,24,147,48.8015,1.9989,1.647382,1.801101,91.4653
B0036,24,148,48.9601,1.999,1.654565,1.801101,91.8641
B0036,24,149,49.1222,1.9988,1.640897,1.801101,91.1052
B0036,24,150,49.2839,1.9988,1.626523,1.801101,90.3072
B0036,24,151,49.4953,1.9988,1.621735,1.801101,90.0413
B0036,24,152,49.6567,1.9988,1.62482,1.801101,90.2126
B0036,24,153,49.8182,1.9988,1.618801,1.801101,89.8784
B0036,24,154,49.9795,1.9988,1.613735,1.801101,89.5972
B0036,24,155,50.1407,1.9988,1.612013,1.801101,89.5015
B0036,24,156,58.8266,1.9988,1.667103,1.801101,92.5602
B0036,24,157,59.0388,1.9988,1.685013,1.801101,93.5546
B0036,24,158,59.2004,1.9988,1.678665,1.801101,93.2022
B0036,24,159,59.363,1.9988,1.672976,1.801101,92.8863
B0036,24,160,59.5255,1.9988,1.666489,1.801101,92.5261
B0036,24,161,59.6879,1.9988,1.669842,1.801101,92.7123
B0036,24,162,59.9002,1.9988,1.674674,1.801101,92.9806
B0036,24,163,60.0605,1.9988,1.666505,1.801101,92.527
B0036,24,164,60.2229,1.9988,1.652222,1.801101,91.734
B0036,24,165,60.385,1.9988,1.646272,1.801101,91.4036
B0036,24,166,60.547,1.9988,1.642399,1.801101,91.1886
B0036,24,167,60.7588,1.9988,1.651179,1.801101,91.6761
B0036,24,168,60.9208,1.9988,1.648168,1.801101,91.5089
B0036,24,169,61.0828,1.9988,1.647889,1.801101,91.4934
B0036,24,170,61.2448,1.9988,1.635844,1.801101,90.8247
B0036,24,171,61.4066,1.9988,1.633236,1.801101,90.6799
B0036,24,172,61.6182,1.9988,1.629926,1.801101,90.4961
B0036,24,173,61.7798,1.9988,1.638786,1.801101,90.988
B0036,24,174,61.94,1.9988,1.635965,1.801101,90.8314
B0036,24,175,62.1002,1.9988,1.631137,1.801101,90.5633
B0036,24,176,62.2619,1.9988,1.622019,1.801101,90.0571
B0036,24,177,63.0286,1.9988,1.641604,1.801101,91.1445
B0036,24,178,63.2404,1.9988,1.625309,1.801101,90.2398
B0036,24,179,63.402,1.9988,1.619613,1.801101,89.9235
B0036,24,180,63.5634,1.9988,1.612424,1.801101,89.5243
B0036,24,181,63.7248,1.9988,1.60777,1.801101,89.266
B0036,24,182,63.886,1.9988,1.608808,1.801101,89.3236
B0036,24,183,64.0971,1.9988,1.608356,1.801101,89.2985
B0036,24,184,64.2584,1.9988,1.60682,1.801101,89.2132
B0036,24,185,64.4195,1.9988,1.601771,1.801101,88.9329
B0036,24,186,64.5806,1.9988,1.594912,1.801101,88.5521
B0036,24,187,64.7416,1.9988,1.593814,1.801101,88.4911
B0036,24,188,64.9525,1.9988,1.592027,1.801101,88.3919
B0036,24,189,65.1134,1.9988,1.584736,1.801101,87.9871
B0036,24,190,65.2741,1.9988,1.576343,1.801101,87.5211
B0036,24,191,65.4347,1.9988,1.572023,1.801101,87.2812
B0036,24,192,65.5952,1.9988,1.572987,1.801101,87.3348
B0036,24,193,65.8057,1.9988,1.596985,1.801101,88.6672
B0036,24,194,65.9668,1.9988,1.595726,1.801101,88.5973
B0036,24,195,66.1277,1.9988,1.5795,1.801101,87.6964
B0036,24,196,66.2884,1.9988,1.562947,1.801101,86.7773
B0036,24,197,66.4487,1.9988,1.559113,1.801101,86.5644
B0038,24,1,0.0,4.001,0.898057,1.061325,84.6166
B0038,24,2,0.1851,4.001,1.102624,1.061325,103.8912
B0038,24,3,0.3291,4.001,1.08858,1.061325,102.568
B0038,24,4,0.4729,4.001,1.061325,1.061325,100.0
B0038,24,5,0.6167,4.001,1.034706,1.061325,97.4919
B0038,24,6,0.7603,4.001,1.026998,1.061325,96.7656
B0038,24,7,1.8134,4.001,1.078502,1.061325,101.6184
B0038,24,8,2.0034,4.001,1.06389,1.061325,100.2417
B0038,24,9,2.1468,4.001,1.036655,1.061325,97.6756
B0038,24,10,2.29,4.001,1.030941,1.061325,97.1372
B0038,24,11,2.433,4.001,1.014008,1.061325,95.5417
B0038,24,12,2.5758,4.001,1.008516,1.061325,95.0242
B0038,24,13,6.8806,0.9988,1.741925,1.061325,164.1273
B0038,24,14,7.115,0.9986,1.779742,1.061325,167.6906
B0038,24,15,7.301,0.9986,1.781567,1.061325,167.8625
B0038,24,16,7.4909,0.9986,1.783486,1.061325,168.0433
B0038,24,17,7.6775,0.9988,1.786441,1.061325,168.3218
B0038,24,18,7.8645,0.9988,1.786,1.061325,168.2802
B0038,24,19,9.0065,0.9988,1.776952,1.061325,167.4277
B0038,24,20,9.2412,0.9986,1.781429,1.061325,167.8495
B0038,24,21,9.4273,0.9986,1.785945,1.061325,168.2751
B0038,24,22,9.6138,0.9986,1.785208,1.061325,168.2056
B0038,24,23,9.8006,0.9986,1.783597,1.061325,168.0538
B0038,24,24,9.9868,0.9986,1.779678,1.061325,167.6846
B0038,24,25,10.2236,0.9986,1.78411,1.061325,168.1022
B0038,24,26,10.41,0.9986,1.783303,1.061325,168.0261
B0038,24,27,10.5964,0.9986,1.779619,1.061325,167.679
B0038,24,28,10.7829,0.9986,1.781659,1.061325,167.8712
B0038,24,29,10.9699,0.9986,1.777591,1.061325,167.4879
B0038,24,30,11.2072,0.9986,1.777702,1.061325,167.4984
B0038,24,31,11.3998,0.9986,1.778955,1.061325,167.6164
B0038,24,32,11.5882,0.9986,1.780775,1.061325,167.7879
B0038,24,33,11.7758,0.9988,1.778415,1.061325,167.5656
B0038,24,34,11.9635,0.9988,1.778977,1.061325,167.6185
B0038,24,35,12.2025,0.9986,1.779248,1.061325,167.644
B0038,24,36,12.3903,0.9986,1.77792,1.061325,167.5189
B0038,24,37,12.5781,0.9986,1.779227,1.061325,167.6421
B0038,24,38,12.7667,0.9988,1.776063,1.061325,167.344
B0038,24,39,12.9582,0.9988,1.775104,1.061325,167.2536
B0038,24,40,13.8606,1.998,1.733064,1.061325,163.2925
B0038,24,41,14.0572,1.998,1.739489,1.061325,163.8979
B0038,24,42,14.2039,1.998,1.737806,1.061325,163.7393
B0038,24,43,14.3506,1.998,1.730028,1.061325,163.0064
B0038,24,44,14.497,1.998,1.72904,1.061325,162.9134
B0038,24,45,14.6441,1.998,1.728607,1.061325,162.8726
B0038,24,46,19.86,4.001,1.525739,1.061325,143.7579
B0038,24,47,20.0298,4.001,1.530148,1.061325,144.1733
B0040,24,1,0.0,4.001,0.673463,0.779587,86.3871
B0040,24,2,0.1851,4.0,0.791306,0.779587,101.5032
B0040,24,3,0.3291,4.0,0.786582,0.779587,100.8973
B0040,24,4,0.4729,4.0,0.779587,0.779587,100.0
B0040,24,5,0.6167,4.0,0.762824,0.779587,97.8498
B0040,24,6,0.7603,4.001,0.740502,0.779587,94.9865
B0040,24,7,1.8134,4.001,0.778397,0.779587,99.8473
B0040,24,8,2.0034,4.001,0.773317,0.779587,99.1957
B0040,24,9,2.1468,4.0,0.758958,0.779587,97.3538
B0040,24,10,2.29,4.0,0.74074,0.779587,95.017
B0040,24,11,2.433,4.0,0.744622,0.779587,95.5149
B0040,24,12,2.5758,4.0,0.714988,0.779587,91.7136
B0040,24,13,6.8806,0.9992,1.707514,0.779587,219.028
B0040,24,14,7.115,0.9992,1.730881,0.779587,222.0253
B0040,24,15,7.301,0.9992,1.732821,0.779587,222.2742
B0040,24,16,7.4909,0.9992,1.731773,0.779587,222.1398
B0040,24,17,7.6775,0.9992,1.73413,0.779587,222.4421
B0040,24,18,7.8645,0.9992,1.733476,0.779587,222.3582
B0040,24,19,9.0065,0.9992,1.724306,0.779587,221.1819
B0040,24,20,9.2412,0.9992,1.731898,0.779587,222.1557
B0040,24,21,9.4273,0.9992,1.733369,0.779587,222.3445
B0040,24,22,9.6138,0.9992,1.732176,0.779587,222.1914
B0040,24,23,9.8006,0.9992,1.733483,0.779587,222.3591
B0040,24,24,9.9868,0.9992,1.732372,0.779587,222.2167
B0040,24,25,10.2236,0.9992,1.733818,0.779587,222.402
B0040,24,26,10.41,0.9992,1.732963,0.779587,222.2924
B0040,24,27,10.5964,0.9992,1.731884,0.779587,222.154
B0040,24,28,10.7829,0.9992,1.730696,0.779587,222.0016
B0040,24,29,10.9699,0.9992,1.729601,0.779587,221.8612
B0040,24,30,11.2072,0.9992,1.729619,0.779587,221.8634
B0040,24,31,11.3998,0.9992,1.73072,0.779587,222.0047
B0040,24,32,11.5882,0.9992,1.729275,0.779587,221.8193
B0040,24,33,11.7758,0.9992,1.729796,0.779587,221.8862
B0040,24,34,11.9635,0.9992,1.726894,0.779587,221.5139
B0040,24,35,12.2025,0.9992,1.727219,0.779587,221.5556
B0040,24,36,12.3903,0.9992,1.728567,0.779587,221.7286
B0040,24,37,12.5781,0.9992,1.726636,0.779587,221.4809
B0040,24,38,12.7667,0.9992,1.726242,0.779587,221.4303
B0040,24,39,12.9582,0.9992,1.725273,0.779587,221.3059
B0040,24,40,13.8606,1.9986,1.666803,0.779587,213.8058
B0040,24,41,14.0572,1.9986,1.666755,0.779587,213.7997
B0040,24,42,14.2039,1.9986,1.658327,0.779587,212.7187
B0040,24,43,14.3506,1.9986,1.650323,0.779587,211.6919
B0040,24,44,14.497,1.9986,1.649341,0.779587,211.5659
B0040,24,45,14.6441,1.9986,1.641919,0.779587,210.6139
B0040,24,47,20.0298,4.001,0.55699,0.779587,71.4468
B0042,22,1,0.0,1.998,1.728713,1.728235,100.0276
B0042,22,2,0.1656,1.998,1.731471,1.728235,100.1872
B0042,22,3,0.3304,1.998,1.728235,1.728235,100.0
B0042,22,4,0.4946,1.998,1.720345,1.728235,99.5434
B0042,22,5,0.6585,1.9982,1.722173,1.728235,99.6493
B0042,22,7,1.0257,1.998,1.70867,1.728235,98.8679
B0042,22,8,1.1886,1.998,1.703648,1.728235,98.5773
B0042,22,9,1.3512,1.998,1.695838,1.728235,98.1254
B0042,22,10,1.5137,1.998,1.694906,1.728235,98.0715
B0042,22,11,1.7257,1.998,1.687477,1.728235,97.6416
B0042,22,12,1.8881,1.998,1.685989,1.728235,97.5555
B0042,22,13,2.0503,1.998,1.678286,1.728235,97.1099
B0042,22,14,2.2125,1.998,1.673965,1.728235,96.8598
B0042,22,15,2.3744,1.998,1.672238,1.728235,96.7599
B0042,22,16,2.586,1.998,1.67599,1.728235,96.977
B0042,22,17,2.748,1.998,1.661825,1.728235,96.1573
B0042,22,18,2.9099,1.998,1.660671,1.728235,96.0906
B0042,22,19,3.0716,1.998,1.653064,1.728235,95.6504
B0042,22,20,3.2333,1.998,1.649954,1.728235,95.4705
B0042,22,21,3.7268,1.9982,1.681298,1.728235,97.2841
B0042,22,22,3.9387,1.9982,1.670052,1.728235,96.6334
B0042,22,23,4.1006,1.998,1.667182,1.728235,96.4673
B0042,22,24,4.2625,1.998,1.656887,1.728235,95.8716
B0042,22,25,4.4242,1.998,1.644982,1.728235,95.1828
B0042,22,26,4.5856,1.9982,1.639215,1.728235,94.8491
B0042,22,27,4.7966,1.9982,1.64106,1.728235,94.9558
B0042,22,28,4.9581,1.998,1.64327,1.728235,95.0837
B0042,22,29,5.1195,1.998,1.629867,1.728235,94.3082
B0042,22,30,5.2809,1.998,1.623854,1.728235,93.9602
B0042,22,31,5.4419,1.998,1.618631,1.728235,93.658
B0042,22,32,5.6526,1.9982,1.619342,1.728235,93.6992
B0042,22,33,5.8137,1.9982,1.614593,1.728235,93.4244
B0042,22,34,5.9747,1.9982,1.607204,1.728235,92.9968
B0042,22,35,6.1356,1.998,1.601266,1.728235,92.6533
B0042,22,36,6.2962,1.998,1.594041,1.728235,92.2352
B0042,22,37,6.5064,1.998,1.594689,1.728235,92.2727
B0042,22,38,6.667,1.9982,1.58821,1.728235,91.8978
B0042,22,39,6.8275,1.9982,1.587986,1.728235,91.8848
B0042,22,40,6.988,1.998,1.579917,1.728235,91.4179
B0042,22,41,7.1483,1.998,1.565595,1.728235,90.5892
B0042,22,88,21.9264,0.999,1.437734,1.728235,83.1909
B0042,22,89,22.1681,0.9988,1.524602,1.728235,88.2173
B0042,22,90,22.3612,0.9988,1.521527,1.728235,88.0394
B0042,22,91,22.5538,0.9988,1.515532,1.728235,87.6925
B0042,22,92,22.746,0.9988,1.504425,1.728235,87.0498
B0042,22,93,22.9376,0.9986,1.500151,1.728235,86.8025
B0042,22,94,23.1788,0.9988,1.489011,1.728235,86.1579
B0042,22,95,23.3698,0.9986,1.481015,1.728235,85.6952
B0042,22,96,23.5606,0.9988,1.476262,1.728235,85.4202
B0042,22,97,23.7511,0.9988,1.466255,1.728235,84.8412
B0042,22,98,23.9414,0.9988,1.459328,1.728235,84.4404
B0042,22,99,24.1812,0.9986,1.445704,1.728235,83.6521
B0042,22,100,24.3708,0.9988,1.440069,1.728235,83.326
B0042,22,101,24.5602,0.9988,1.429031,1.728235,82.6873
B0042,22,102,24.7491,0.999,1.414172,1.728235,81.8275
B0042,22,103,24.9376,0.999,1.415603,1.728235,81.9103
B0042,22,104,25.1757,0.9988,1.399441,1.728235,80.9752
B0042,22,105,25.3637,0.9988,1.395964,1.728235,80.7739
B0042,22,106,25.5513,0.9988,1.392978,1.728235,80.6012
B0042,22,107,25.7387,0.999,1.374077,1.728235,79.5075
B0042,22,108,25.9257,0.9988,1.375249,1.728235,79.5754
B0042,22,109,26.1622,0.9988,1.367197,1.728235,79.1094
B0042,22,110,26.3488,0.9988,1.356888,1.728235,78.5129
B0042,22,111,26.535,0.9988,1.344932,1.728235,77.8211
B0042,22,112,26.7209,0.999,1.337469,1.728235,77.3893
B0043,22,1,0.0,1.9994,1.713783,1.681491,101.9204
B0043,22,2,0.1656,1.9994,1.695568,1.681491,100.8372
B0043,22,3,0.3304,1.9994,1.681491,1.681491,100.0
B0043,22,4,0.4946,1.9994,1.678637,1.681491,99.8303
B0043,22,5,0.6585,1.9994,1.669417,1.681491,99.282
B0043,22,7,1.0257,1.9994,1.661194,1.681491,98.7929
B0043,22,8,1.1886,1.9994,1.650642,1.681491,98.1654
B0043,22,9,1.3512,1.9994,1.642427,1.681491,97.6769
B0043,22,10,1.5137,1.9994,1.635366,1.681491,97.2569
B0043,22,11,1.7257,1.9994,1.633233,1.681491,97.1301
B0043,22,12,1.8881,1.9992,1.625884,1.681491,96.693
B0043,22,13,2.0503,1.9994,1.617976,1.681491,96.2227
B0043,22,14,2.2125,1.9994,1.613665,1.681491,95.9664
B0043,22,15,2.3744,1.9992,1.605821,1.681491,95.4998
B0043,22,16,2.586,1.9992,1.603353,1.681491,95.3531
B0043,22,17,2.748,1.9992,1.595134,1.681491,94.8643
B0043,22,18,2.9099,1.9992,1.587814,1.681491,94.4289
B0043,22,19,3.0716,1.9992,1.58006,1.681491,93.9678
B0043,22,20,3.2333,1.9992,1.575565,1.681491,93.7005
B0043,22,21,3.7268,1.9994,1.595017,1.681491,94.8573
B0043,22,22,3.9387,1.9994,1.589808,1.681491,94.5475
B0043,22,23,4.1006,1.9992,1.580795,1.681491,94.0115
B0043,22,24,4.2625,1.9994,1.570433,1.681491,93.3953
B0043,22,25,4.4242,1.9994,1.564337,1.681491,93.0327
B0043,22,26,4.5856,1.9994,1.558307,1.681491,92.6741
B0043,22,27,4.7966,1.9994,1.553715,1.681491,92.401
B0043,22,28,4.9581,1.9994,1.549528,1.681491,92.1521
B0043,22,29,5.1195,1.9994,1.542443,1.681491,91.7307
B0043,22,30,5.2809,1.9994,1.542562,1.681491,91.7378
B0043,22,31,5.4419,1.9994,1.530936,1.681491,91.0463
B0043,22,32,5.6526,1.9994,1.524773,1.681491,90.6799
B0043,22,33,5.8137,1.9994,1.519674,1.681491,90.3766
B0043,22,34,5.9747,1.9994,1.51237,1.681491,89.9422
B0043,22,35,6.1356,1.9994,1.499914,1.681491,89.2015
B0043,22,36,6.2962,1.9994,1.492411,1.681491,88.7552
B0043,22,37,6.5064,1.9994,1.492625,1.681491,88.768
B0043,22,38,6.667,1.9994,1.492402,1.681491,88.7547
B0043,22,39,6.8275,1.9994,1.485302,1.681491,88.3325
B0043,22,40,6.988,1.9994,1.477208,1.681491,87.8511
B0043,22,41,7.1483,1.9994,1.469474,1.681491,87.3911
B0043,22,88,21.9264,1.0,1.525084,1.681491,90.6983
B0043,22,89,22.1681,1.0,1.552569,1.681491,92.3329
B0043,22,90,22.3612,1.0002,1.542775,1.681491,91.7505
B0043,22,91,22.5538,1.0,1.533193,1.681491,91.1806
B0043,22,92,22.746,1.0,1.515272,1.681491,90.1148
B0043,22,93,22.9376,1.0,1.507499,1.681491,89.6525
B0043,22,94,23.1788,1.0,1.489629,1.681491,88.5898
B0043,22,95,23.3698,1.0002,1.478078,1.681491,87.9028
B0043,22,96,23.5606,1.0,1.470004,1.681491,87.4226
B0043,22,97,23.7511,1.0002,1.456562,1.681491,86.6233
B0043,22,98,23.9414,1.0002,1.445977,1.681491,85.9938
B0043,22,99,24.1812,1.0002,1.432586,1.681491,85.1974
B0043,22,100,24.3708,1.0002,1.419734,1.681491,84.4331
B0043,22,101,24.5602,1.0,1.401263,1.681491,83.3345
B0043,22,102,24.7491,1.0,1.386295,1.681491,82.4444
B0043,22,103,24.9376,1.0,1.38413,1.681491,82.3157
B0043,22,104,25.1757,1.0,1.365174,1.681491,81.1883
B0043,22,105,25.3637,1.0002,1.361508,1.681491,80.9703
B0043,22,106,25.5513,1.0,1.351002,1.681491,80.3455
B0043,22,107,25.7387,1.0,1.328259,1.681491,78.9929
B0043,22,108,25.9257,1.0,1.325721,1.681491,78.842
B0043,22,109,26.1622,1.0,1.314291,1.681491,78.1623
B0043,22,110,26.3488,1.0,1.300326,1.681491,77.3317
B0043,22,111,26.535,1.0,1.288107,1.681491,76.6051
B0043,22,112,26.7209,1.0,1.27678,1.681491,75.9314
B0044,22,1,0.0,1.9986,1.686526,1.653401,102.0034
B0044,22,2,0.1656,1.9986,1.662461,1.653401,100.5479
B0044,22,3,0.3304,1.9986,1.653401,1.653401,100.0
B0044,22,4,0.4946,1.9986,1.645215,1.653401,99.5049
B0044,22,5,0.6585,1.9986,1.635664,1.653401,98.9272
B0044,22,7,1.0257,1.9986,1.626777,1.653401,98.3897
B0044,22,8,1.1886,1.9986,1.615972,1.653401,97.7362
B0044,22,9,1.3512,1.9986,1.607603,1.653401,97.2301
B0044,22,10,1.5137,1.9986,1.600336,1.653401,96.7906
B0044,22,11,1.7257,1.9986,1.59787,1.653401,96.6414
B0044,22,12,1.8881,1.9986,1.590031,1.653401,96.1673
B0044,22,13,2.0503,1.9986,1.581631,1.653401,95.6593
B0044,22,14,2.2125,1.9986,1.571456,1.653401,95.0438
B0044,22,15,2.3744,1.9986,1.563221,1.653401,94.5458
B0044,22,16,2.586,1.9986,1.560678,1.653401,94.392
B0044,22,17,2.748,1.9986,1.552389,1.653401,93.8906
B0044,22,18,2.9099,1.9986,1.544459,1.653401,93.411
B0044,22,19,3.0716,1.9986,1.536558,1.653401,92.9332
B0044,22,20,3.2333,1.9986,1.530726,1.653401,92.5804
B0044,22,21,3.7268,1.9986,1.545243,1.653401,93.4584
B0044,22,22,3.9387,1.9986,1.539714,1.653401,93.1241
