cell_id,family,chemistry,protocol,cycle_index,elapsed_days,capacity_ahr,initial_capacity_ahr,soh_pct
CX2_35,CX2,LCO,Type1_0.5C,1368,332.5103,0.965403,1.364641,70.7441
CX2_35,CX2,LCO,Type1_0.5C,1369,332.6686,0.956435,1.364641,70.0869
CX2_35,CX2,LCO,Type1_0.5C,1370,332.8255,0.957545,1.364641,70.1683
CX2_35,CX2,LCO,Type1_0.5C,1371,332.9836,0.954949,1.364641,69.978
CX2_35,CX2,LCO,Type1_0.5C,1372,333.1404,0.714113,1.364641,52.3297
CX2_35,CX2,LCO,Type1_0.5C,1373,333.2314,0.958983,1.364641,70.2736
CX2_35,CX2,LCO,Type1_0.5C,1374,333.3929,0.968243,1.364641,70.9523
CX2_35,CX2,LCO,Type1_0.5C,1375,333.5518,0.974659,1.364641,71.4223
CX2_35,CX2,LCO,Type1_0.5C,1376,333.7104,0.975836,1.364641,71.5086
CX2_35,CX2,LCO,Type1_0.5C,1377,333.8702,0.979537,1.364641,71.7798
CX2_35,CX2,LCO,Type1_0.5C,1378,334.029,0.981216,1.364641,71.9029
CX2_35,CX2,LCO,Type1_0.5C,1379,334.1892,0.981938,1.364641,71.9558
CX2_35,CX2,LCO,Type1_0.5C,1380,334.3486,0.982606,1.364641,72.0048
CX2_35,CX2,LCO,Type1_0.5C,1381,334.5082,0.984215,1.364641,72.1226
CX2_35,CX2,LCO,Type1_0.5C,1382,334.6679,0.984912,1.364641,72.1738
CX2_35,CX2,LCO,Type1_0.5C,1383,334.8277,0.986249,1.364641,72.2717
CX2_35,CX2,LCO,Type1_0.5C,1384,334.9876,0.986792,1.364641,72.3115
CX2_35,CX2,LCO,Type1_0.5C,1385,335.1475,0.987877,1.364641,72.391
CX2_35,CX2,LCO,Type1_0.5C,1386,335.3076,0.988237,1.364641,72.4173
CX2_35,CX2,LCO,Type1_0.5C,1387,335.4675,0.98329,1.364641,72.0548
CX2_35,CX2,LCO,Type1_0.5C,1388,335.6272,0.966066,1.364641,70.7927
CX2_35,CX2,LCO,Type1_0.5C,1389,335.7855,0.964918,1.364641,70.7086
CX2_35,CX2,LCO,Type1_0.5C,1390,335.9437,0.964439,1.364641,70.6734
CX2_35,CX2,LCO,Type1_0.5C,1391,336.1018,0.957707,1.364641,70.1802
CX2_35,CX2,LCO,Type1_0.5C,1392,336.2592,0.97122,1.364641,71.1704
CX2_35,CX2,LCO,Type1_0.5C,1393,336.4177,0.97622,1.364641,71.5368
CX2_35,CX2,LCO,Type1_0.5C,1394,336.5766,0.962157,1.364641,70.5062
CX2_35,CX2,LCO,Type1_0.5C,1395,336.7342,0.961503,1.364641,70.4584
CX2_35,CX2,LCO,Type1_0.5C,1396,337.9191,0.972888,1.364641,71.2926
CX2_35,CX2,LCO,Type1_0.5C,1397,338.0853,0.972071,1.364641,71.2327
CX2_35,CX2,LCO,Type1_0.5C,1398,338.2453,0.980833,1.364641,71.8748
CX2_35,CX2,LCO,Type1_0.5C,1399,338.4072,0.986088,1.364641,72.2599
CX2_35,CX2,LCO,Type1_0.5C,1400,338.5676,0.97218,1.364641,71.2407
CX2_35,CX2,LCO,Type1_0.5C,1401,338.7272,0.969248,1.364641,71.0259
CX2_35,CX2,LCO,Type1_0.5C,1402,338.8863,0.970365,1.364641,71.1077
CX2_35,CX2,LCO,Type1_0.5C,1403,339.0453,0.966525,1.364641,70.8263
CX2_35,CX2,LCO,Type1_0.5C,1404,339.2036,0.972528,1.364641,71.2662
CX2_35,CX2,LCO,Type1_0.5C,1405,339.3629,0.97826,1.364641,71.6863
CX2_35,CX2,LCO,Type1_0.5C,1406,339.5233,0.754382,1.364641,55.2806
CX2_35,CX2,LCO,Type1_0.5C,1407,339.6193,0.964933,1.364641,70.7097
CX2_35,CX2,LCO,Type1_0.5C,1408,339.78,0.967287,1.364641,70.8822
CX2_35,CX2,LCO,Type1_0.5C,1409,339.9402,0.967028,1.364641,70.8632
CX2_35,CX2,LCO,Type1_0.5C,1410,340.0985,0.954866,1.364641,69.9719
CX2_35,CX2,LCO,Type1_0.5C,1411,340.2562,0.968898,1.364641,71.0002
CX2_35,CX2,LCO,Type1_0.5C,1412,340.415,0.975663,1.364641,71.4959
CX2_35,CX2,LCO,Type1_0.5C,1413,340.5739,0.978341,1.364641,71.6922
CX2_35,CX2,LCO,Type1_0.5C,1414,340.7342,0.980891,1.364641,71.8791
CX2_35,CX2,LCO,Type1_0.5C,1415,340.8937,0.982403,1.364641,71.9898
CX2_35,CX2,LCO,Type1_0.5C,1416,341.0532,0.758022,1.364641,55.5474
CX2_35,CX2,LCO,Type1_0.5C,1417,341.1494,0.983364,1.364641,72.0603
CX2_35,CX2,LCO,Type1_0.5C,1418,341.3126,0.986252,1.364641,72.2719
CX2_35,CX2,LCO,Type1_0.5C,1419,341.4727,0.987994,1.364641,72.3996
CX2_35,CX2,LCO,Type1_0.5C,1420,341.6328,0.988338,1.364641,72.4248
CX2_35,CX2,LCO,Type1_0.5C,1421,341.793,0.990494,1.364641,72.5828
CX2_35,CX2,LCO,Type1_0.5C,1422,341.9531,0.991009,1.364641,72.6205
CX2_35,CX2,LCO,Type1_0.5C,1423,342.1143,0.990983,1.364641,72.6186
CX2_35,CX2,LCO,Type1_0.5C,1424,342.2744,0.991158,1.364641,72.6314
CX2_35,CX2,LCO,Type1_0.5C,1425,342.4351,0.991366,1.364641,72.6467
CX2_35,CX2,LCO,Type1_0.5C,1426,342.5953,0.969315,1.364641,71.0308
CX2_35,CX2,LCO,Type1_0.5C,1427,342.7541,0.962299,1.364641,70.5166
CX2_35,CX2,LCO,Type1_0.5C,1428,342.9126,0.960501,1.364641,70.3849
CX2_35,CX2,LCO,Type1_0.5C,1429,343.0702,0.952376,1.364641,69.7895
CX2_35,CX2,LCO,Type1_0.5C,1430,343.2273,0.96408,1.364641,70.6471
CX2_35,CX2,LCO,Type1_0.5C,1431,343.3859,0.970165,1.364641,71.0931
CX2_35,CX2,LCO,Type1_0.5C,1432,343.5444,0.739655,1.364641,54.2014
CX2_35,CX2,LCO,Type1_0.5C,1433,343.6387,0.948606,1.364641,69.5132
CX2_35,CX2,LCO,Type1_0.5C,1434,343.7988,0.948887,1.364641,69.5339
CX2_35,CX2,LCO,Type1_0.5C,1435,343.9563,0.946366,1.364641,69.3491
CX2_35,CX2,LCO,Type1_0.5C,1436,344.1132,0.940911,1.364641,68.9493
CX2_35,CX2,LCO,Type1_0.5C,1437,344.2693,0.954701,1.364641,69.9599
CX2_35,CX2,LCO,Type1_0.5C,1438,344.4268,0.961479,1.364641,70.4566
CX2_35,CX2,LCO,Type1_0.5C,1439,344.5845,0.943372,1.364641,69.1297
CX2_35,CX2,LCO,Type1_0.5C,1440,344.7411,0.937318,1.364641,68.686
CX2_35,CX2,LCO,Type1_0.5C,1441,344.8972,0.936893,1.364641,68.6549
CX2_35,CX2,LCO,Type1_0.5C,1442,345.0532,0.936698,1.364641,68.6406
CX2_35,CX2,LCO,Type1_0.5C,1443,345.2087,0.945347,1.364641,69.2744
CX2_35,CX2,LCO,Type1_0.5C,1444,345.3671,0.953306,1.364641,69.8577
CX2_35,CX2,LCO,Type1_0.5C,1445,345.5234,0.94482,1.364641,69.2358
CX2_35,CX2,LCO,Type1_0.5C,1446,350.9125,0.950677,1.364641,69.665
CX2_35,CX2,LCO,Type1_0.5C,1447,351.0809,0.949977,1.364641,69.6137
CX2_35,CX2,LCO,Type1_0.5C,1448,351.2398,0.965614,1.364641,70.7596
CX2_35,CX2,LCO,Type1_0.5C,1449,351.3991,0.74678,1.364641,54.7236
CX2_35,CX2,LCO,Type1_0.5C,1450,351.4939,0.965338,1.364641,70.7394
CX2_35,CX2,LCO,Type1_0.5C,1451,351.6563,0.955666,1.364641,70.0306
CX2_35,CX2,LCO,Type1_0.5C,1452,351.8146,0.952713,1.364641,69.8142
CX2_35,CX2,LCO,Type1_0.5C,1453,351.9725,0.950143,1.364641,69.6258
CX2_35,CX2,LCO,Type1_0.5C,1454,352.1294,0.94769,1.364641,69.4461
CX2_35,CX2,LCO,Type1_0.5C,1455,352.286,0.960719,1.364641,70.4008
CX2_35,CX2,LCO,Type1_0.5C,1456,352.4443,0.964332,1.364641,70.6656
CX2_35,CX2,LCO,Type1_0.5C,1457,352.6033,0.948277,1.364641,69.4891
CX2_35,CX2,LCO,Type1_0.5C,1458,352.7602,0.946977,1.364641,69.3939
CX2_35,CX2,LCO,Type1_0.5C,1459,352.9169,0.946406,1.364641,69.3521
CX2_35,CX2,LCO,Type1_0.5C,1460,353.0742,0.938747,1.364641,68.7907
CX2_35,CX2,LCO,Type1_0.5C,1461,353.2309,0.669554,1.364641,49.0645
CX2_35,CX2,LCO,Type1_0.5C,1462,357.8784,0.948181,1.364641,69.4821
CX2_35,CX2,LCO,Type1_0.5C,1463,358.0188,0.956837,1.364641,70.1164
CX2_35,CX2,LCO,Type1_0.5C,1464,358.177,0.951837,1.364641,69.75
CX2_35,CX2,LCO,Type1_0.5C,1465,358.335,0.9647,1.364641,70.6926
CX2_35,CX2,LCO,Type1_0.5C,1466,358.4927,0.957813,1.364641,70.1879
CX2_35,CX2,LCO,Type1_0.5C,1467,358.6505,0.938089,1.364641,68.7425
CX2_35,CX2,LCO,Type1_0.5C,1468,358.8066,0.935099,1.364641,68.5234
CX2_35,CX2,LCO,Type1_0.5C,1469,358.9623,0.941535,1.364641,68.995
CX2_35,CX2,LCO,Type1_0.5C,1470,359.1182,0.931397,1.364641,68.2522
CX2_35,CX2,LCO,Type1_0.5C,1471,359.2732,0.949147,1.364641,69.5529
CX2_35,CX2,LCO,Type1_0.5C,1472,359.4301,0.957386,1.364641,70.1567
CX2_35,CX2,LCO,Type1_0.5C,1473,359.5878,0.936724,1.364641,68.6425
CX2_35,CX2,LCO,Type1_0.5C,1474,359.7446,0.938036,1.364641,68.7387
CX2_35,CX2,LCO,Type1_0.5C,1475,359.9009,0.93992,1.364641,68.8768
CX2_35,CX2,LCO,Type1_0.5C,1476,360.058,0.932431,1.364641,68.3279
CX2_35,CX2,LCO,Type1_0.5C,1477,360.2131,0.943503,1.364641,69.1393
CX2_35,CX2,LCO,Type1_0.5C,1478,360.3711,0.955664,1.364641,70.0304
CX2_35,CX2,LCO,Type1_0.5C,1479,360.5288,0.943732,1.364641,69.1561
CX2_35,CX2,LCO,Type1_0.5C,1480,360.6844,0.931934,1.364641,68.2915
CX2_35,CX2,LCO,Type1_0.5C,1481,360.8402,0.923382,1.364641,67.6649
CX2_35,CX2,LCO,Type1_0.5C,1482,360.9952,0.918934,1.364641,67.3389
CX2_35,CX2,LCO,Type1_0.5C,1483,361.1498,0.916517,1.364641,67.1618
CX2_35,CX2,LCO,Type1_0.5C,1484,361.3041,0.93662,1.364641,68.6349
CX2_35,CX2,LCO,Type1_0.5C,1485,361.4601,0.941322,1.364641,68.9794
CX2_35,CX2,LCO,Type1_0.5C,1486,361.6165,0.944964,1.364641,69.2464
CX2_35,CX2,LCO,Type1_0.5C,1487,361.7731,0.947251,1.364641,69.414
CX2_35,CX2,LCO,Type1_0.5C,1488,361.9301,0.949925,1.364641,69.6099
CX2_35,CX2,LCO,Type1_0.5C,1489,362.0875,0.952519,1.364641,69.8
CX2_35,CX2,LCO,Type1_0.5C,1490,362.2452,0.954231,1.364641,69.9254
CX2_35,CX2,LCO,Type1_0.5C,1491,362.403,0.955071,1.364641,69.987
CX2_35,CX2,LCO,Type1_0.5C,1492,362.5609,0.95634,1.364641,70.08
CX2_35,CX2,LCO,Type1_0.5C,1493,362.7189,0.957405,1.364641,70.158
CX2_35,CX2,LCO,Type1_0.5C,1494,362.877,0.95823,1.364641,70.2185
CX2_35,CX2,LCO,Type1_0.5C,1495,363.0353,0.959686,1.364641,70.3252
CX2_35,CX2,LCO,Type1_0.5C,1496,363.1937,0.960782,1.364641,70.4055
CX2_35,CX2,LCO,Type1_0.5C,1497,363.3521,0.960586,1.364641,70.3911
CX2_35,CX2,LCO,Type1_0.5C,1498,363.5107,0.944244,1.364641,69.1936
CX2_35,CX2,LCO,Type1_0.5C,1499,363.6672,0.926302,1.364641,67.8788
CX2_35,CX2,LCO,Type1_0.5C,1500,363.8228,0.925238,1.364641,67.8009
CX2_35,CX2,LCO,Type1_0.5C,1501,363.9784,0.92103,1.364641,67.4925
CX2_35,CX2,LCO,Type1_0.5C,1502,364.1337,0.917894,1.364641,67.2627
CX2_35,CX2,LCO,Type1_0.5C,1503,364.2886,0.935334,1.364641,68.5407
CX2_35,CX2,LCO,Type1_0.5C,1504,364.4449,0.940559,1.364641,68.9235
CX2_35,CX2,LCO,Type1_0.5C,1505,364.6017,0.915535,1.364641,67.0898
CX2_35,CX2,LCO,Type1_0.5C,1506,364.7571,0.912589,1.364641,66.874
CX2_35,CX2,LCO,Type1_0.5C,1507,364.9117,0.910212,1.364641,66.6997
CX2_35,CX2,LCO,Type1_0.5C,1508,365.066,0.902834,1.364641,66.1591
CX2_35,CX2,LCO,Type1_0.5C,1509,365.2195,0.918725,1.364641,67.3236
CX2_35,CX2,LCO,Type1_0.5C,1510,365.3759,0.930769,1.364641,68.2062
CX2_35,CX2,LCO,Type1_0.5C,1511,365.5317,0.912787,1.364641,66.8885
CX2_35,CX2,LCO,Type1_0.5C,1512,377.8201,0.899509,1.364641,65.9155
CX2_35,CX2,LCO,Type1_0.5C,1513,377.983,0.90283,1.364641,66.1588
CX2_35,CX2,LCO,Type1_0.5C,1514,378.1385,0.896673,1.364641,65.7076
CX2_35,CX2,LCO,Type1_0.5C,1515,378.292,0.892985,1.364641,65.4374
CX2_35,CX2,LCO,Type1_0.5C,1516,386.0932,0.927872,1.364641,67.9939
CX2_35,CX2,LCO,Type1_0.5C,1517,386.1962,0.921665,1.364641,67.539
CX2_35,CX2,LCO,Type1_0.5C,1518,386.3502,0.931626,1.364641,68.269
CX2_35,CX2,LCO,Type1_0.5C,1519,386.5044,0.92623,1.364641,67.8735
CX2_35,CX2,LCO,Type1_0.5C,1520,386.6597,0.908508,1.364641,66.5749
CX2_35,CX2,LCO,Type1_0.5C,1521,386.8134,0.908768,1.364641,66.5939
CX2_35,CX2,LCO,Type1_0.5C,1522,386.9677,0.90255,1.364641,66.1383
CX2_35,CX2,LCO,Type1_0.5C,1523,387.1207,0.897974,1.364641,65.8029
CX2_35,CX2,LCO,Type1_0.5C,1524,387.274,0.911437,1.364641,66.7895
CX2_35,CX2,LCO,Type1_0.5C,1525,387.4276,0.920056,1.364641,67.4211
CX2_35,CX2,LCO,Type1_0.5C,1526,387.5827,0.899801,1.364641,65.9368
CX2_35,CX2,LCO,Type1_0.5C,1527,387.7359,0.896572,1.364641,65.7002
CX2_35,CX2,LCO,Type1_0.5C,1528,387.8893,0.894697,1.364641,65.5628
CX2_35,CX2,LCO,Type1_0.5C,1529,388.0421,0.888289,1.364641,65.0932
CX2_35,CX2,LCO,Type1_0.5C,1530,388.1939,0.894836,1.364641,65.573
CX2_35,CX2,LCO,Type1_0.5C,1531,388.3478,0.907063,1.364641,66.469
CX2_35,CX2,LCO,Type1_0.5C,1532,388.5014,0.903983,1.364641,66.2433
CX2_35,CX2,LCO,Type1_0.5C,1533,388.655,0.88778,1.364641,65.0559
CX2_35,CX2,LCO,Type1_0.5C,1534,388.8067,0.888558,1.364641,65.113
CX2_35,CX2,LCO,Type1_0.5C,1535,388.9589,0.884885,1.364641,64.8438
CX2_35,CX2,LCO,Type1_0.5C,1536,389.1102,0.879312,1.364641,64.4354
CX2_35,CX2,LCO,Type1_0.5C,1537,389.2611,0.894122,1.364641,65.5207
CX2_35,CX2,LCO,Type1_0.5C,1538,389.4136,0.902458,1.364641,66.1316
CX2_35,CX2,LCO,Type1_0.5C,1539,389.5665,0.907532,1.364641,66.5034
CX2_35,CX2,LCO,Type1_0.5C,1540,389.7201,0.911093,1.364641,66.7643
CX2_35,CX2,LCO,Type1_0.5C,1541,389.8738,0.913977,1.364641,66.9757
CX2_35,CX2,LCO,Type1_0.5C,1542,390.0279,0.917966,1.364641,67.2679
CX2_35,CX2,LCO,Type1_0.5C,1543,390.1824,0.9204,1.364641,67.4463
CX2_35,CX2,LCO,Type1_0.5C,1544,390.3371,0.922352,1.364641,67.5894
CX2_35,CX2,LCO,Type1_0.5C,1545,390.4918,0.923692,1.364641,67.6876
CX2_35,CX2,LCO,Type1_0.5C,1546,390.6468,0.924759,1.364641,67.7657
CX2_35,CX2,LCO,Type1_0.5C,1547,390.8018,0.925954,1.364641,67.8533
CX2_35,CX2,LCO,Type1_0.5C,1548,390.9569,0.92671,1.364641,67.9087
CX2_35,CX2,LCO,Type1_0.5C,1549,391.1119,0.927303,1.364641,67.9522
CX2_35,CX2,LCO,Type1_0.5C,1550,391.2671,0.928161,1.364641,68.015
CX2_35,CX2,LCO,Type1_0.5C,1551,391.4223,0.928322,1.364641,68.0269
CX2_35,CX2,LCO,Type1_0.5C,1552,391.5775,0.893799,1.364641,65.497
CX2_35,CX2,LCO,Type1_0.5C,1553,391.7299,0.885448,1.364641,64.8851
CX2_35,CX2,LCO,Type1_0.5C,1554,391.8815,0.881927,1.364641,64.6271
CX2_35,CX2,LCO,Type1_0.5C,1555,392.0327,0.877987,1.364641,64.3384
CX2_35,CX2,LCO,Type1_0.5C,1556,392.1835,0.887225,1.364641,65.0152
CX2_35,CX2,LCO,Type1_0.5C,1557,392.3359,0.898955,1.364641,65.8748
CX2_35,CX2,LCO,Type1_0.5C,1558,392.4883,0.892494,1.364641,65.4014
CX2_35,CX2,LCO,Type1_0.5C,1559,392.6405,0.873196,1.364641,63.9872
CX2_35,CX2,LCO,Type1_0.5C,1560,392.791,0.87087,1.364641,63.8168
CX2_35,CX2,LCO,Type1_0.5C,1561,392.941,0.869403,1.364641,63.7093
CX2_35,CX2,LCO,Type1_0.5C,1562,393.091,0.86466,1.364641,63.3617
CX2_35,CX2,LCO,Type1_0.5C,1563,393.2402,0.876773,1.364641,64.2494
CX2_35,CX2,LCO,Type1_0.5C,1564,393.391,0.887429,1.364641,65.0303
CX2_35,CX2,LCO,Type1_0.5C,1565,393.5423,0.871867,1.364641,63.8899
CX2_35,CX2,LCO,Type1_0.5C,1566,394.1361,0.875039,1.364641,64.1223
CX2_35,CX2,LCO,Type1_0.5C,1567,394.2921,0.891431,1.364641,65.3235
CX2_35,CX2,LCO,Type1_0.5C,1568,394.446,0.8962,1.364641,65.673
CX2_35,CX2,LCO,Type1_0.5C,1569,394.5995,0.869694,1.364641,63.7306
CX2_35,CX2,LCO,Type1_0.5C,1570,394.7507,0.867926,1.364641,63.601
CX2_35,CX2,LCO,Type1_0.5C,1571,394.901,0.865845,1.364641,63.4486
CX2_35,CX2,LCO,Type1_0.5C,1572,395.0507,0.859158,1.364641,62.9585
CX2_35,CX2,LCO,Type1_0.5C,1573,395.2001,0.866135,1.364641,63.4698
CX2_35,CX2,LCO,Type1_0.5C,1574,395.3512,0.878982,1.364641,64.4113
CX2_35,CX2,LCO,Type1_0.5C,1575,395.502,0.869204,1.364641,63.6947
CX2_35,CX2,LCO,Type1_0.5C,1576,395.6523,0.843201,1.364641,61.7892
CX2_35,CX2,LCO,Type1_0.5C,1577,395.7997,0.83806,1.364641,61.4125
CX2_35,CX2,LCO,Type1_0.5C,1578,395.9469,0.831177,1.364641,60.9081
CX2_35,CX2,LCO,Type1_0.5C,1579,396.0934,0.825604,1.364641,60.4997
CX2_35,CX2,LCO,Type1_0.5C,1580,396.239,0.847808,1.364641,62.1268
CX2_35,CX2,LCO,Type1_0.5C,1581,396.3875,0.860818,1.364641,63.0802
CX2_35,CX2,LCO,Type1_0.5C,1582,396.5363,0.86753,1.364641,63.572
CX2_35,CX2,LCO,Type1_0.5C,1583,396.6857,0.872066,1.364641,63.9044
CX2_35,CX2,LCO,Type1_0.5C,1584,396.8355,0.87642,1.364641,64.2235
CX2_35,CX2,LCO,Type1_0.5C,1585,396.9857,0.880086,1.364641,64.4921
CX2_35,CX2,LCO,Type1_0.5C,1586,397.1362,0.88291,1.364641,64.699
CX2_35,CX2,LCO,Type1_0.5C,1587,397.2869,0.884587,1.364641,64.822
CX2_35,CX2,LCO,Type1_0.5C,1588,397.438,0.885819,1.364641,64.9122
CX2_35,CX2,LCO,Type1_0.5C,1589,397.589,0.886899,1.364641,64.9914
CX2_35,CX2,LCO,Type1_0.5C,1590,397.7401,0.887236,1.364641,65.0161
CX2_35,CX2,LCO,Type1_0.5C,1591,397.8912,0.888659,1.364641,65.1204
CX2_35,CX2,LCO,Type1_0.5C,1592,398.0424,0.889958,1.364641,65.2155
CX2_35,CX2,LCO,Type1_0.5C,1593,398.1937,0.891477,1.364641,65.3268
CX2_35,CX2,LCO,Type1_0.5C,1594,398.3451,0.892001,1.364641,65.3652
CX2_35,CX2,LCO,Type1_0.5C,1595,398.4966,0.876886,1.364641,64.2577
CX2_35,CX2,LCO,Type1_0.5C,1596,398.647,0.84837,1.364641,62.168
CX2_35,CX2,LCO,Type1_0.5C,1597,398.7944,0.845937,1.364641,61.9897
CX2_35,CX2,LCO,Type1_0.5C,1598,398.9421,0.856403,1.364641,62.7566
CX2_35,CX2,LCO,Type1_0.5C,1599,399.0911,0.84079,1.364641,61.6126
CX2_35,CX2,LCO,Type1_0.5C,1600,399.2378,0.858889,1.364641,62.9389
CX2_35,CX2,LCO,Type1_0.5C,1601,399.3866,0.867952,1.364641,63.603
CX2_35,CX2,LCO,Type1_0.5C,1602,399.5356,0.852278,1.364641,62.4544
CX2_35,CX2,LCO,Type1_0.5C,1603,399.6813,0.839942,1.364641,61.5504
CX2_35,CX2,LCO,Type1_0.5C,1604,399.8278,0.838776,1.364641,61.4649
CX2_35,CX2,LCO,Type1_0.5C,1605,399.9742,0.835427,1.364641,61.2195
CX2_35,CX2,LCO,Type1_0.5C,1606,401.0403,0.843138,1.364641,61.7846
CX2_35,CX2,LCO,Type1_0.5C,1607,401.1947,0.850492,1.364641,62.3235
CX2_35,CX2,LCO,Type1_0.5C,1608,401.3456,0.86462,1.364641,63.3588
CX2_35,CX2,LCO,Type1_0.5C,1609,401.4956,0.859814,1.364641,63.0066
CX2_35,CX2,LCO,Type1_0.5C,1610,401.6451,0.840982,1.364641,61.6266
CX2_35,CX2,LCO,Type1_0.5C,1611,401.7923,0.840428,1.364641,61.586
CX2_35,CX2,LCO,Type1_0.5C,1612,401.9392,0.836764,1.364641,61.3175
CX2_35,CX2,LCO,Type1_0.5C,1613,402.0856,0.583636,1.364641,42.7684
CX2_35,CX2,LCO,Type1_0.5C,1614,402.16,0.834636,1.364641,61.1616
CX2_35,CX2,LCO,Type1_0.5C,1615,402.3098,0.854728,1.364641,62.6339
CX2_35,CX2,LCO,Type1_0.5C,1616,402.458,0.861598,1.364641,63.1373
CX2_35,CX2,LCO,Type1_0.5C,1617,402.6066,0.836459,1.364641,61.2952
CX2_35,CX2,LCO,Type1_0.5C,1618,402.7535,0.835585,1.364641,61.2311
CX2_35,CX2,LCO,Type1_0.5C,1619,402.8996,0.83479,1.364641,61.1728
CX2_35,CX2,LCO,Type1_0.5C,1620,403.0453,0.827813,1.364641,60.6616
CX2_35,CX2,LCO,Type1_0.5C,1621,403.1899,0.831805,1.364641,60.9542
CX2_35,CX2,LCO,Type1_0.5C,1622,403.3357,0.847682,1.364641,62.1176
CX2_35,CX2,LCO,Type1_0.5C,1623,403.4821,0.854186,1.364641,62.5942
CX2_35,CX2,LCO,Type1_0.5C,1624,403.6294,0.859107,1.364641,62.9548
CX2_35,CX2,LCO,Type1_0.5C,1625,403.7772,0.862211,1.364641,63.1823
CX2_35,CX2,LCO,Type1_0.5C,1626,403.9254,0.864718,1.364641,63.366
CX2_35,CX2,LCO,Type1_0.5C,1627,404.0738,0.866614,1.364641,63.5049
CX2_35,CX2,LCO,Type1_0.5C,1628,404.2223,0.868564,1.364641,63.6478
CX2_35,CX2,LCO,Type1_0.5C,1629,404.3712,0.628765,1.364641,46.0755
CX2_35,CX2,LCO,Type1_0.5C,1630,404.4511,0.869884,1.364641,63.7445
CX2_35,CX2,LCO,Type1_0.5C,1631,404.6043,0.872233,1.364641,63.9167
CX2_35,CX2,LCO,Type1_0.5C,1632,404.7541,0.873298,1.364641,63.9947
CX2_35,CX2,LCO,Type1_0.5C,1633,404.9038,0.873613,1.364641,64.0178
CX2_35,CX2,LCO,Type1_0.5C,1634,405.0534,0.87394,1.364641,64.0418
CX2_35,CX2,LCO,Type1_0.5C,1635,405.2031,0.874324,1.364641,64.0699
CX2_35,CX2,LCO,Type1_0.5C,1636,405.3529,0.8754,1.364641,64.1488
CX2_35,CX2,LCO,Type1_0.5C,1637,405.5029,0.861706,1.364641,63.1452
CX2_35,CX2,LCO,Type1_0.5C,1638,405.652,0.835284,1.364641,61.2091
CX2_35,CX2,LCO,Type1_0.5C,1639,405.7982,0.829326,1.364641,60.7725
CX2_35,CX2,LCO,Type1_0.5C,1640,405.9438,0.829197,1.364641,60.763
CX2_35,CX2,LCO,Type1_0.5C,1641,406.0893,0.821791,1.364641,60.2203
CX2_35,CX2,LCO,Type1_0.5C,1642,406.2338,0.840814,1.364641,61.6143
CX2_35,CX2,LCO,Type1_0.5C,1643,406.3808,0.851138,1.364641,62.3708
CX2_35,CX2,LCO,Type1_0.5C,1644,406.5281,0.835471,1.364641,61.2228
CX2_35,CX2,LCO,Type1_0.5C,1645,406.6729,0.820914,1.364641,60.1561
CX2_35,CX2,LCO,Type1_0.5C,1646,406.8178,0.817581,1.364641,59.9118
CX2_35,CX2,LCO,Type1_0.5C,1647,406.9618,0.812693,1.364641,59.5536
CX2_35,CX2,LCO,Type1_0.5C,1648,407.1054,0.805195,1.364641,59.0041
CX2_35,CX2,LCO,Type1_0.5C,1649,407.248,0.823437,1.364641,60.341
CX2_35,CX2,LCO,Type1_0.5C,1650,407.3928,0.835585,1.364641,61.2312
CX2_35,CX2,LCO,Type1_0.5C,1651,407.5382,0.818355,1.364641,59.9685
CX2_35,CX2,LCO,Type1_0.5C,1652,407.6808,0.804472,1.364641,58.9512
CX2_35,CX2,LCO,Type1_0.5C,1653,407.8235,0.55551,1.364641,40.7074
CX2_35,CX2,LCO,Type1_0.5C,1654,407.8941,0.799536,1.364641,58.5895
CX2_35,CX2,LCO,Type1_0.5C,1655,408.0408,0.796662,1.364641,58.3789
CX2_35,CX2,LCO,Type1_0.5C,1656,413.9949,0.774838,1.364641,56.7796
CX2_35,CX2,LCO,Type1_0.5C,1657,414.1466,0.775047,1.364641,56.795
CX2_35,CX2,LCO,Type1_0.5C,1658,414.2891,0.800822,1.364641,58.6837
CX2_35,CX2,LCO,Type1_0.5C,1659,414.4331,0.812004,1.364641,59.5031
CX2_35,CX2,LCO,Type1_0.5C,1660,414.5776,0.784156,1.364641,57.4625
CX2_35,CX2,LCO,Type1_0.5C,1661,414.7194,0.775941,1.364641,56.8605
CX2_35,CX2,LCO,Type1_0.5C,1662,414.8599,0.772744,1.364641,56.6262
CX2_35,CX2,LCO,Type1_0.5C,1663,414.9996,0.771269,1.364641,56.5181
CX2_35,CX2,LCO,Type1_0.5C,1664,415.1392,0.764105,1.364641,55.9931
CX2_35,CX2,LCO,Type1_0.5C,1665,415.2778,0.791389,1.364641,57.9924
CX2_35,CX2,LCO,Type1_0.5C,1666,415.4189,0.802534,1.364641,58.8091
CX2_35,CX2,LCO,Type1_0.5C,1667,415.5614,0.768506,1.364641,56.3156
CX2_35,CX2,LCO,Type1_0.5C,1668,415.6996,0.751583,1.364641,55.0755
CX2_35,CX2,LCO,Type1_0.5C,1669,415.8374,0.747896,1.364641,54.8053
CX2_35,CX2,LCO,Type1_0.5C,1670,415.9741,0.744371,1.364641,54.547
CX2_35,CX2,LCO,Type1_0.5C,1671,416.1103,0.73962,1.364641,54.1989
